Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Year,Total Attendance,Total_Attendances,Total_Over4hrs,Over4hr_Percentage,Total_Emergency,Emergency_Rate,Waited_12hr_Rate,Log_Total_Attendances,Prediction
MSitAE-MAY-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10982,0,2065,91,0,294,5756,0,217,26,0,1,552,529,2604,0,43,2145,2023.0,13047,13047,5973,45.7806392274086,2647,0.20288188855675635,0.0405457193224496,9.476390144300849,32.76161431598471
MSitAE-MAY-2023,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3329,0,0,154,0,0,86,0,0,3,0,0,0,0,0,0,2023.0,3329,3329,86,2.5833583658756383,0,0.0,0.0,8.110727582974489,3.098930801501476
MSitAE-MAY-2023,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.0,785,785,0,0.0,0,0.0,0.0,6.666956792429207,0.7610793096612869
MSitAE-MAY-2023,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13256,0,12578,147,0,41,6928,0,1344,26,0,0,1114,437,3537,0,0,1262,2023.0,25834,25834,8272,32.019818843384684,3537,0.13691259580397924,0.016915692498258108,10.159485440721285,33.402558461699684
MSitAE-MAY-2023,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9194,0,0,317,0,0,0,0,0,0,0,0,1174,0,1927,0,0,159,2023.0,9194,9194,0,0.0,1927,0.20959321296497715,0.0,9.126415137038421,21.056714766551785
MSitAE-MAY-2023,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8312,0,6823,331,0,1382,3044,0,846,0,0,0,714,106,2197,0,0,987,2023.0,15135,15135,3890,25.702015196564254,2197,0.1451602246448629,0.007003633961017509,9.62483129129166,25.867853153455293
MSitAE-MAY-2023,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12574,0,0,539,0,0,4166,0,0,0,0,0,313,25,1352,0,0,285,2023.0,12574,12574,4166,33.13185939239701,1352,0.10752346111022745,0.0019882296802926675,9.43946599496794,23.69732087490918
MSitAE-MAY-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11875,1824,534,1302,0,89,4260,0,8,367,0,1,609,0,3922,119,20,4053,2023.0,14233,14233,4268,29.98665074123516,4061,0.2853228412843392,0.0,9.563388747859216,21.12428935849144
MSitAE-MAY-2023,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7635,0,3002,160,0,0,2606,0,0,37,0,0,504,212,1901,0,0,121,2023.0,10637,10637,2606,24.499388925448905,1901,0.17871580332800602,0.019930431512644543,9.272187775302262,31.761332780141743
MSitAE-MAY-2023,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3750,0,2424,19,0,37,1710,0,40,9,0,0,358,421,1154,0,0,287,2023.0,6174,6174,1750,28.34467120181406,1154,0.18691286038224814,0.06818918043407839,8.728264161496178,34.404486986631596
MSitAE-MAY-2023,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,16751,0,8668,0,0,0,8078,0,379,0,0,0,1184,685,3964,0,0,477,2023.0,25419,25419,8457,33.27038829222235,3964,0.1559463393524529,0.0269483457256383,10.143291544743445,35.22324671040653
MSitAE-MAY-2023,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10249,0,6217,0,0,0,0,0,0,0,0,0,36,5,2770,0,0,505,2023.0,16466,16466,0,0.0,2770,0.1682254342281064,0.0003036560184622859,9.709113657218,20.903044852094666
MSitAE-MAY-2023,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9055,0,2307,366,0,0,3184,0,12,56,0,0,710,314,2323,0,0,757,2023.0,11362,11362,3196,28.128850554479847,2323,0.20445344129554655,0.027635979581059674,9.338117741918008,31.844562044071225
MSitAE-MAY-2023,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,2822,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,2023.0,2822,2822,63,2.2324592487597448,0,0.0,0.0,7.945555428253489,3.127441483433498
MSitAE-MAY-2023,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.0,1279,1279,0,0.0,0,0.0,0.0,7.154615356913663,0.7610793096612869
MSitAE-MAY-2023,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10182,0,4455,149,0,0,5071,0,222,19,0,0,167,4,5130,0,0,516,2023.0,14637,14637,5293,36.16178178588508,5130,0.350481656077065,0.000273280043724807,9.591376166161172,28.086255824881054
MSitAE-MAY-2023,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,22995,3351,13658,2130,427,1032,9255,52,1115,598,7,134,2385,141,5636,188,341,537,2023.0,40004,40004,10422,26.05239476052395,6165,0.1541095890410959,0.0035246475352464753,10.596759725284224,26.83683984218903
MSitAE-MAY-2023,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7647,0,423,18,0,0,2137,0,0,4,0,0,249,0,2057,0,0,590,2023.0,8070,8070,2137,26.48079306071871,2057,0.25489467162329615,0.0,8.996032669324372,21.003601966589518
MSitAE-MAY-2023,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8267,0,0,250,0,0,493,0,0,24,0,0,0,0,0,0,2023.0,8267,8267,493,5.96346921495101,0,0.0,0.0,9.020147920801659,2.1546226796037757
MSitAE-MAY-2023,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5518,0,2913,179,0,154,2716,0,268,84,0,16,560,26,2411,0,291,575,2023.0,8431,8431,2984,35.393191792195466,2702,0.3204839283596252,0.0030838571936899536,9.039789270781144,29.551792105896215
MSitAE-MAY-2023,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2452,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,2023.0,2452,2452,270,11.01141924959217,0,0.0,0.0,7.8050670442584895,3.0952229552493833
MSitAE-MAY-2023,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2457,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,2023.0,2457,2457,304,12.372812372812373,0,0.0,0.0,7.80710329012598,3.0952229552493833
MSitAE-MAY-2023,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15840,1863,303,450,0,0,0,0,0,0,0,0,1726,832,3955,0,0,3370,2023.0,18006,18006,0,0.0,3955,0.21964900588692657,0.04620681994890592,9.798515850169505,33.2019197976943
MSitAE-SEPTEMBER-2025,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2988,0,0,11,0,0,15,0,0,0,0,0,0,0,0,0,2025.0,2988,2988,15,0.5020080321285141,0,0.0,0.0,8.002694162283937,3.112025685563332
MSitAE-SEPTEMBER-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5972,1130,155,107,0,0,2510,0,0,26,0,0,443,274,1448,0,0,142,2025.0,7257,7257,2510,34.58729502549262,1448,0.19953148684029212,0.03775664875292821,8.889859587773016,34.034380522125595
MSitAE-SEPTEMBER-2025,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,6084,6084,0,0.0,0,0.0,0.0,8.713582005421628,2.0451155646753243
MSitAE-SEPTEMBER-2025,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,593,593,0,0.0,0,0.0,0.0,6.386879319362645,0.6879551395212036
MSitAE-SEPTEMBER-2025,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,363,363,0,0.0,0,0.0,0.0,5.8971538676367405,0.13429263603326294
MSitAE-SEPTEMBER-2025,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,3150,3150,0,0.0,0,0.0,0.0,8.055475141757274,3.112025685563332
MSitAE-SEPTEMBER-2025,RW1,NHS ENGLAND SOUTH EAST ,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,0,2793,0,0,0,0,0,64,0,0,0,0,0,0,0,0,124,2025.0,2793,2793,64,2.2914428929466526,0,0.0,0.0,7.935229539816907,3.127441483433498
MSitAE-SEPTEMBER-2025,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,19916,0,2105,1049,0,157,4113,0,69,141,0,3,839,96,4683,0,0,672,2025.0,22021,22021,4182,18.990963171518096,4683,0.2126606421143454,0.004359475046546478,9.999797232673536,26.13435394045285
MSitAE-SEPTEMBER-2025,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6480,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2025.0,6480,6480,22,0.3395061728395062,0,0.0,0.0,8.776630098427717,2.0451155646753243
MSitAE-SEPTEMBER-2025,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,1605,1605,0,0.0,0,0.0,0.0,7.381501894506707,0.7851386495792149
MSitAE-SEPTEMBER-2025,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,1044,1044,0,0.0,0,0.0,0.0,6.951772164398911,0.7610793096612869
MSitAE-SEPTEMBER-2025,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6648,0,3322,412,0,141,3160,0,3,174,0,0,255,78,2271,0,0,1233,2025.0,9970,9970,3163,31.72517552657974,2271,0.22778335005015046,0.0078234704112337,9.207436158828793,29.39416986988812
MSitAE-SEPTEMBER-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6842,0,2996,0,0,101,3886,0,9,0,0,0,455,497,1968,0,0,680,2025.0,9838,9838,3895,39.591380361862164,1968,0.20004065867046147,0.05051839804838382,9.194109358865765,34.17692085435301
MSitAE-SEPTEMBER-2025,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,1825,1825,0,0.0,0,0.0,0.0,7.509883061154913,0.8525115906053758
MSitAE-SEPTEMBER-2025,DJV01,NHS ENGLAND SOUTH EAST ,HERNE BAY HEALTH CARE LTD,0,0,2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,2454,2454,0,0.0,0,0.0,0.0,7.805882040228621,3.0952229552493833
MSitAE-SEPTEMBER-2025,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,93,93,0,0.0,0,0.0,0.0,4.543294782270004,0.12698048945354393
MSitAE-SEPTEMBER-2025,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2403,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2025.0,2403,2403,14,0.5826050769870994,0,0.0,0.0,7.784889295655098,2.972531315538966
MSitAE-SEPTEMBER-2025,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9034,0,0,31,0,0,2326,0,0,0,0,0,199,1,3069,0,0,560,2025.0,9034,9034,2326,25.74717733008634,3069,0.3397166260792561,0.00011069293779056896,9.10886120302633,28.19501232017994
MSitAE-SEPTEMBER-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,10776,0,5627,79,0,525,3134,0,107,13,0,2,556,486,4528,0,90,659,2025.0,16403,16403,3241,19.75858074742425,4618,0.2815338657562641,0.029628726452478205,9.705280486511949,31.54344036446289
MSitAE-SEPTEMBER-2025,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4426,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,2025.0,4426,4426,245,5.5354722096701305,0,0.0,0.0,8.395477432732141,3.676814179302662
MSitAE-SEPTEMBER-2025,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16024,0,0,0,0,0,2314,0,0,0,0,0,874,9,2855,0,0,181,2025.0,16024,16024,2314,14.440838741887168,2855,0.17817024463305042,0.0005616575137294059,9.68190528178887,22.3813956735854
MSitAE-SEPTEMBER-2025,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7613,0,0,1332,0,0,213,0,0,15,0,0,0,0,0,0,2025.0,7613,7613,213,2.7978457900958884,0,0.0,0.0,8.937743936942443,2.1546226796037757
MSitAE-SEPTEMBER-2025,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2249,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,2025.0,2249,2249,207,9.20409070698088,0,0.0,0.0,7.718685495198466,2.6567812446258965
MSitAE-SEPTEMBER-2025,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3484,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,2025.0,3484,3484,315,9.041331802525834,0,0.0,0.0,8.156223323194624,3.534664969944386
MSitAE-SEPTEMBER-2025,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1462,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2025.0,1462,1462,26,1.7783857729138166,0,0.0,0.0,7.288244401020124,0.7851386495792149
MSitAE-SEPTEMBER-2025,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2668,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,2025.0,2668,2668,194,7.27136431784108,0,0.0,0.0,7.889459149404524,3.1551283050397814
MSitAE-SEPTEMBER-2025,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1644,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,2025.0,1644,1644,37,2.2506082725060828,0,0.0,0.0,7.405495663199472,0.7851386495792149
MSitAE-SEPTEMBER-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10956,1264,5666,782,0,1197,4858,18,169,350,0,31,650,3,4289,28,0,1556,2025.0,17886,17886,5045,28.20641842782064,4317,0.24136195907413618,0.0001677289500167729,9.791829470993246,25.29837932421016
MSitAE-SEPTEMBER-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4449,0,0,78,0,72,2500,0,0,0,0,0,245,385,793,0,0,163,2025.0,4449,4449,2500,56.19240278714318,793,0.17824230164081817,0.0865363002922005,8.400659375160286,40.19012246953543
MSitAE-SEPTEMBER-2025,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,3412,3412,0,0.0,0,0.0,0.0,8.135346948906706,3.534664969944386
MSitAE-SEPTEMBER-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6655,0,11805,0,0,0,2843,0,485,0,0,0,474,545,2320,0,53,1449,2025.0,18460,18460,3328,18.028169014084508,2373,0.12854821235102926,0.02952329360780065,9.82341567777057,29.20073887379884
MSitAE-SEPTEMBER-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10741,2548,2797,1366,15,0,3913,56,0,416,0,0,625,12,2275,0,0,415,2025.0,16086,16086,3969,24.673629242819846,2275,0.1414273281114012,0.0007459903021260724,9.685766771390307,20.552329487148235
MSitAE-SEPTEMBER-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10890,0,0,0,0,0,1947,0,0,0,0,0,168,28,1804,0,0,333,2025.0,10890,10890,1947,17.87878787878788,1804,0.16565656565656567,0.0025711662075298437,9.295692039075686,24.527657130199636
MSitAE-SEPTEMBER-2025,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10355,0,0,0,0,0,3916,0,0,0,0,0,569,441,3047,0,0,953,2025.0,10355,10355,3916,37.817479478512794,3047,0.29425398358281024,0.04258812168034766,9.245321340871428,35.212301333408206
MSitAE-SEPTEMBER-2025,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,26515,1510,1755,1444,0,391,10655,65,188,400,0,0,754,589,8677,32,46,1757,2025.0,29780,29780,10908,36.62860980523842,8755,0.29398925453324376,0.019778374748153124,10.301625885257831,34.73029136314925
MSitAE-SEPTEMBER-2025,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,2266,2266,0,0.0,0,0.0,0.0,7.726212650507529,2.6567812446258965
MSitAE-SEPTEMBER-2025,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,936,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2025.0,936,936,7,0.7478632478632479,0,0.0,0.0,6.842683282238422,0.7610793096612869
MSitAE-SEPTEMBER-2025,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8757,0,0,365,0,0,285,0,0,46,0,0,0,0,0,0,2025.0,8757,8757,285,3.254539225762247,0,0.0,0.0,9.077722847361343,2.2018193191151534
MSitAE-SEPTEMBER-2025,NQT1I,NHS ENGLAND SOUTH WEST ,CHIPPENHAM COMMUNITY HOSPITAL,0,0,1799,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2025.0,1799,1799,21,1.1673151750972763,0,0.0,0.0,7.495541943884256,0.8278103772197596
MSitAE-SEPTEMBER-2025,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1565,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2025.0,1565,1565,7,0.44728434504792336,0,0.0,0.0,7.356279876550748,0.7851386495792149
MSitAE-SEPTEMBER-2025,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,1175,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2025.0,1175,1175,9,0.7659574468085106,0,0.0,0.0,7.069874128458572,0.7610793096612869
MSitAE-SEPTEMBER-2025,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,4769,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,2025.0,4769,4769,107,2.243656951142797,0,0.0,0.0,8.470101583882387,3.7407728016641055
MSitAE-SEPTEMBER-2025,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1041,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2025.0,1041,1041,2,0.19212295869356388,0,0.0,0.0,6.948897222313312,0.7610793096612869
MSitAE-SEPTEMBER-2025,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3451,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2025.0,3451,3451,12,0.34772529701535787,0,0.0,0.0,8.146709052203319,3.534664969944386
MSitAE-SEPTEMBER-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30199,0,4085,6,0,0,8720,0,122,1,0,0,2024,483,8682,0,163,1141,2025.0,34284,34284,8842,25.790456189476142,8845,0.25799206626998017,0.01408820441022051,10.442463219718466,34.39457767134111
MSitAE-SEPTEMBER-2025,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5271,0,0,0,0,0,669,0,0,0,0,0,0,0,815,0,0,275,2025.0,5271,5271,669,12.692088787706318,815,0.1546196167710112,0.0,8.570165076182343,16.19974766022752
MSitAE-SEPTEMBER-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5219,0,1039,359,0,21,1416,0,0,79,0,0,58,0,1138,0,0,307,2025.0,6258,6258,1416,22.627037392138064,1138,0.1818472355385107,0.0,8.7417757069247,21.16187343105904
MSitAE-SEPTEMBER-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4136,0,321,262,0,24,262,0,0,18,0,0,14,0,918,0,0,76,2025.0,4457,4457,262,5.878393538254431,918,0.20596814000448732,0.0,8.402455513945814,13.506248052948724
MSitAE-SEPTEMBER-2025,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8932,0,0,0,0,0,2550,0,0,0,0,0,401,1,1698,0,0,529,2025.0,8932,8932,2550,28.549037169726827,1698,0.19010300044782805,0.00011195700850873264,9.09750756370184,22.95142993177869
MSitAE-SEPTEMBER-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7969,0,648,74,0,0,2637,0,0,0,0,0,534,373,1931,0,0,280,2025.0,8617,8617,2637,30.602297783451316,1931,0.22409191133805267,0.043286526633399096,9.061608318175784,34.31843827424712
MSitAE-SEPTEMBER-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5635,0,4063,40,0,2,2161,0,24,18,0,0,643,2,1751,0,0,61,2025.0,9698,9698,2185,22.53041864301918,1751,0.18055269127655188,0.00020622808826562179,9.179778066393542,22.951152184561124
MSitAE-SEPTEMBER-2025,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13081,0,0,355,0,0,4117,0,0,0,0,0,444,194,1437,0,0,273,2025.0,13081,13081,4117,31.473128965675407,1437,0.10985398669826466,0.014830670438039905,9.478992518521158,29.377884120556974
MSitAE-SEPTEMBER-2025,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,8097,0,0,0,0,0,141,0,0,0,0,0,0,0,0,33,2025.0,8097,8097,141,1.7413856984068172,0,0.0,0.0,8.999372396592106,2.1546226796037757
MSitAE-SEPTEMBER-2025,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1116,0,0,42,0,0,9,0,0,0,0,0,0,0,0,0,2025.0,1116,1116,9,0.8064516129032258,0,0.0,0.0,7.018401799069201,0.7610793096612869
MSitAE-SEPTEMBER-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13774,0,5944,0,0,0,7203,0,86,0,0,0,1068,1160,2733,0,0,879,2025.0,19718,19718,7289,36.96622375494472,2733,0.1386043209250431,0.0588294958920783,9.889337916931686,29.950465997612618
MSitAE-SEPTEMBER-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13452,0,10742,0,0,0,4441,0,527,0,0,0,365,978,3946,0,69,1698,2025.0,24194,24194,4968,20.534016698354964,4015,0.1659502355956022,0.04042324543275192,10.093901279227419,35.28205203825108
MSitAE-SEPTEMBER-2025,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4025,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,2025.0,4025,4025,218,5.416149068322981,0,0.0,0.0,8.300528606199737,3.824001951149958
MSitAE-SEPTEMBER-2025,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1871,0,0,24,0,0,40,0,0,1,0,0,0,0,0,0,2025.0,1871,1871,40,2.1378941742383755,0,0.0,0.0,7.534762657037537,0.9871545833568642
MSitAE-SEPTEMBER-2025,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,304,304,0,0.0,0,0.0,0.0,5.720311776607412,0.13429263603326294
MSitAE-SEPTEMBER-2025,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5001,0,0,245,0,0,281,0,0,0,0,0,0,0,0,0,2025.0,5001,5001,281,5.618876224755049,0,0.0,0.0,8.517593111437565,3.4851298507347446
MSitAE-SEPTEMBER-2025,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2374,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2025.0,2374,2374,34,1.4321819713563606,0,0.0,0.0,7.772752716468742,2.972531315538966
MSitAE-SEPTEMBER-2025,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2621,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,2025.0,2621,2621,70,2.670736360167875,0,0.0,0.0,7.871692664323645,3.1090042235637396
